time,protocol,node,outcome,terms,beta
time_8,Placebo,Placebo,Placebo_8,insulin_one_1,0.526287843795605
time_8,Placebo,Placebo,Placebo_8,insulin_one_2,-1.00227016137152
time_8,Placebo,Placebo,Placebo_8,insulin_one_3,1.86799707528166
time_8,Placebo,Placebo,Placebo_8,insulin_one_4,0.487414204553567
time_8,Placebo,Placebo,Placebo_8,insulin_one_5,0.00632236893289506
time_8,Placebo,Placebo,Placebo_8,insulin_one_6,3.23332194415518
time_8,Placebo,Placebo,Placebo_8,insulin_one_7,0.805728887217526
time_8,Placebo,Placebo,Placebo_8,dpp4_1,-3.222811992834
time_8,Placebo,Placebo,Placebo_8,dpp4_2,-1.35020821300486
time_8,Placebo,Placebo,Placebo_8,dpp4_3,4.67514755365557
time_8,Placebo,Placebo,Placebo_8,dpp4_4,0
time_8,Placebo,Placebo,Placebo_8,dpp4_5,1.31699893547947
time_8,Placebo,Placebo,Placebo_8,dpp4_6,-0.789836892040566
time_8,Placebo,Placebo,Placebo_8,dpp4_7,-0.862219176178661
time_8,Placebo,Placebo,Placebo_8,Placebo_01,0.314716634340544
time_8,Lira,Lira,Lira_8,(Intercept),0
time_8,Lira,Lira,Lira_8,sexMale,-0.264804856702564
time_8,Lira,Lira,Lira_8,age60-80,-0.550846710228508
time_8,Lira,Lira,Lira_8,age80-90,0.395991453548727
time_8,Lira,Lira,Lira_8,diabetesdurationgroup1-5 years,-0.0976867335744886
time_8,Lira,Lira,Lira_8,diabetesdurationgroup5-10 years,0.0605810605649788
time_8,Lira,Lira,Lira_8,diabetesdurationgroup10-15 years,0.282954588832329
time_8,Lira,Lira,Lira_8,diabetesdurationgroup15-20 years,0.00876192293987426
time_8,Lira,Lira,Lira_8,diabetesdurationgroupmore than 20 years,0.00855423018285343
time_8,Lira,Lira,Lira_8,ethnicNOT HISPANIC OR LATINO,0.594921253101741
time_8,Lira,Lira,Lira_8,egfr.baseline,0.00309459545086015
time_8,Lira,Lira,Lira_8,bmi.baseline>30 kg/m2,-0.656555327548623
time_8,Lira,Lira,Lira_8,mineralcorYes,0.294332861586829
time_8,Lira,Lira,Lira_8,bbYes,-0.424197761126108
time_8,Lira,Lira,Lira_8,rasiYes,0.0513958233726808
time_8,Lira,Lira,Lira_8,loopYes,-0.380140919034352
time_8,Lira,Lira,Lira_8,ccbYes,0.191746199954962
time_8,Lira,Lira,Lira_8,thiazideYes,0.426802719062225
time_8,Lira,Lira,Lira_8,sasidYes,-1.68469762383176
time_8,Lira,Lira,Lira_8,statinYes,-0.256196186926206
time_8,Lira,Lira,Lira_8,hypertensionYes,-0.237258047702312
time_8,Lira,Lira,Lira_8,diabetic.nephropathyYes,0.00452775529150891
time_8,Lira,Lira,Lira_8,stenosisYes,0.321724296456891
time_8,Lira,Lira,Lira_8,disorders.of.rhythm.or.conductionYes,0.746835834091093
time_8,Lira,Lira,Lira_8,left.ventricular.systolic.dysfunctionYes,-0.25631574125477
time_8,Lira,Lira,Lira_8,gallstone.diseaseYes,1.09912688150597
time_8,Lira,Lira,Lira_8,pancreatitisYes,1.0534490691569
time_8,Lira,Lira,Lira_8,diabetic.foot.ulcerYes,0.611222241399957
time_8,Lira,Lira,Lira_8,diabetic.neuropathyYes,-0.0723565820648063
time_8,Lira,Lira,Lira_8,transient.ischaemic.attackYes,0.809560927352021
time_8,Lira,Lira,Lira_8,hba1c_level_0,0
time_8,Lira,Lira,Lira_8,hba1c_level_1,0.138123006763867
time_8,Lira,Lira,Lira_8,hba1c_level_2,-0.0857719130834494
time_8,Lira,Lira,Lira_8,hba1c_level_3,-0.0142108083633523
time_8,Lira,Lira,Lira_8,hba1c_level_4,-0.269082318135142
time_8,Lira,Lira,Lira_8,hba1c_level_5,0
time_8,Lira,Lira,Lira_8,hba1c_level_6,0.125093047761104
time_8,Lira,Lira,Lira_8,hba1c_level_7,-0.100221205268424
time_8,Lira,Lira,Lira_8,hba1c_change_0,-0.237519801054352
time_8,Lira,Lira,Lira_8,hba1c_change_1,0.158725677697299
time_8,Lira,Lira,Lira_8,hba1c_change_2,0.151515756402026
time_8,Lira,Lira,Lira_8,hba1c_change_3,0.04952171324127
time_8,Lira,Lira,Lira_8,hba1c_change_4,0
time_8,Lira,Lira,Lira_8,hba1c_change_5,-0.135429029710214
time_8,Lira,Lira,Lira_8,hba1c_change_6,-0.178143256680062
time_8,Lira,Lira,Lira_8,hba1c_change_7,0.0715959881897068
time_8,Lira,Lira,Lira_8,heart.failure_0Acute,0
time_8,Lira,Lira,Lira_8,heart.failure_0Chronic,0.427474550392096
time_8,Lira,Lira,Lira_8,heart.failure_1Acute,0
time_8,Lira,Lira,Lira_8,heart.failure_1Chronic,0.226164228287659
time_8,Lira,Lira,Lira_8,heart.failure_2Acute,0
time_8,Lira,Lira,Lira_8,heart.failure_2Chronic,0.424265897814332
time_8,Lira,Lira,Lira_8,heart.failure_3Acute,1.8715396239264
time_8,Lira,Lira,Lira_8,heart.failure_3Chronic,-0.00706846312987264
time_8,Lira,Lira,Lira_8,heart.failure_4Acute,0
time_8,Lira,Lira,Lira_8,heart.failure_4Chronic,0
time_8,Lira,Lira,Lira_8,heart.failure_5Acute,0.0128070168693284
time_8,Lira,Lira,Lira_8,heart.failure_5Chronic,0
time_8,Lira,Lira,Lira_8,heart.failure_6Acute,-1.2619840118111
time_8,Lira,Lira,Lira_8,heart.failure_6Chronic,-0.0856831297965739
time_8,Lira,Lira,Lira_8,heart.failure_7Acute,0.655178415345774
time_8,Lira,Lira,Lira_8,heart.failure_7Chronic,-0.507913386515542
time_8,Lira,Lira,Lira_8,Lira_01,-0.179447613196308
time_8,Lira,Lira,Lira_8,Lira_11,2.61677069459831
time_8,Lira,Lira,Lira_8,Lira_21,0.110281654116054
time_8,Lira,Lira,Lira_8,Lira_31,0.332932799236472
time_8,Lira,Lira,Lira_8,Lira_41,1.66177817699324
time_8,Lira,Lira,Lira_8,Lira_51,0
time_8,Lira,Lira,Lira_8,Lira_61,0.591024755658824
time_8,Lira,Lira,Lira_8,Lira_71,6.75913451429918
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_0,0.576272085266022
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_1,-0.553190038209773
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_2,0.765963464047521
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_3,1.56832375222784
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_4,0.00546205965980166
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_5,0
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_6,0.195735583625586
time_8,Lira,Lira,Lira_8,nausea.and.vomiting.symptoms_7,-1.93658272110837
time_8,Lira,Lira,Lira_8,atrial.fibrillation_0,-1.34445439880117
time_8,Lira,Lira,Lira_8,atrial.fibrillation_1,0.367030653382658
time_8,Lira,Lira,Lira_8,atrial.fibrillation_2,0
time_8,Lira,Lira,Lira_8,atrial.fibrillation_3,-0.103361859824413
time_8,Lira,Lira,Lira_8,atrial.fibrillation_4,0.13588194391021
time_8,Lira,Lira,Lira_8,atrial.fibrillation_5,0
time_8,Lira,Lira,Lira_8,atrial.fibrillation_6,0
time_8,Lira,Lira,Lira_8,atrial.fibrillation_7,0.453585233181859
time_8,Lira,Lira,Lira_8,diarrhoea_0,1.30019781199151
time_8,Lira,Lira,Lira_8,diarrhoea_1,-0.643478620046666
time_8,Lira,Lira,Lira_8,diarrhoea_2,0.0648341115883147
time_8,Lira,Lira,Lira_8,diarrhoea_3,-0.661653048805729
time_8,Lira,Lira,Lira_8,diarrhoea_4,0.832130174298736
time_8,Lira,Lira,Lira_8,diarrhoea_5,0.397797951081809
time_8,Lira,Lira,Lira_8,diarrhoea_6,4.68758993648766
time_8,Lira,Lira,Lira_8,diarrhoea_7,-2.44406490044629
time_8,Lira,Lira,Lira_8,metformin_0,2.31261481338904
time_8,Lira,Lira,Lira_8,metformin_1,0.263400231119548
time_8,Lira,Lira,Lira_8,metformin_2,0
time_8,Lira,Lira,Lira_8,metformin_3,0.141351235610497
time_8,Lira,Lira,Lira_8,metformin_4,0.588169943178065
time_8,Lira,Lira,Lira_8,metformin_5,-0.83469191633305
time_8,Lira,Lira,Lira_8,metformin_6,-0.289148059629151
time_8,Lira,Lira,Lira_8,metformin_7,0.697703139168531
time_8,Lira,Lira,Lira_8,sulfonylurea_0,-0.209219431363653
time_8,Lira,Lira,Lira_8,sulfonylurea_1,0.811202747850535
time_8,Lira,Lira,Lira_8,sulfonylurea_2,-0.865438750156576
time_8,Lira,Lira,Lira_8,sulfonylurea_3,-0.122911522465503
time_8,Lira,Lira,Lira_8,sulfonylurea_4,0.614686105822902
time_8,Lira,Lira,Lira_8,sulfonylurea_5,0
time_8,Lira,Lira,Lira_8,sulfonylurea_6,-1.2128665097875
time_8,Lira,Lira,Lira_8,sulfonylurea_7,0.675377133399699
time_8,Lira,Lira,Lira_8,insulin_0,-0.172053129920343
time_8,Lira,Lira,Lira_8,insulin_1,0.266829355480515
time_8,Lira,Lira,Lira_8,insulin_2,0.413975650969388
time_8,Lira,Lira,Lira_8,insulin_3,0.0250354479984262
time_8,Lira,Lira,Lira_8,insulin_4,-0.505761592862959
time_8,Lira,Lira,Lira_8,insulin_5,0.0836372554613204
time_8,Lira,Lira,Lira_8,insulin_6,0
time_8,Lira,Lira,Lira_8,insulin_7,-0.152090820092983
time_8,Lira,Lira,Lira_8,alfa_g_inhib_1,0.887214462773151
time_8,Lira,Lira,Lira_8,alfa_g_inhib_2,-1.4414927795386
time_8,Lira,Lira,Lira_8,alfa_g_inhib_3,1.69006228992615
time_8,Lira,Lira,Lira_8,alfa_g_inhib_4,0
time_8,Lira,Lira,Lira_8,alfa_g_inhib_5,-0.21884821700801
time_8,Lira,Lira,Lira_8,alfa_g_inhib_6,1.93427352690333
time_8,Lira,Lira,Lira_8,alfa_g_inhib_7,-1.82891061900549
time_8,Lira,Lira,Lira_8,thiazo_0,2.22737404823232
time_8,Lira,Lira,Lira_8,thiazo_1,-1.12901481662501
time_8,Lira,Lira,Lira_8,thiazo_2,-0.394631514746975
time_8,Lira,Lira,Lira_8,thiazo_3,0.66091103763517
time_8,Lira,Lira,Lira_8,thiazo_4,1.97318608613791
time_8,Lira,Lira,Lira_8,thiazo_5,-1.0701299346538
time_8,Lira,Lira,Lira_8,thiazo_6,-0.952751957953161
time_8,Lira,Lira,Lira_8,thiazo_7,0.642816075667442
time_8,Lira,Lira,Lira_8,insulin_one_0,1.22103826277542
time_8,Lira,Lira,Lira_8,insulin_one_1,0.784038089327416
time_8,Lira,Lira,Lira_8,insulin_one_2,0.89434527490682
time_8,Lira,Lira,Lira_8,insulin_one_3,-0.126065481455428
time_8,Lira,Lira,Lira_8,insulin_one_4,2.21111326992591
time_8,Lira,Lira,Lira_8,insulin_one_5,0
time_8,Lira,Lira,Lira_8,insulin_one_6,0.340076808844989
time_8,Lira,Lira,Lira_8,insulin_one_7,-1.18364176200659
time_8,Lira,Lira,Lira_8,dpp4_1,1.82656572287716
time_8,Lira,Lira,Lira_8,dpp4_2,-0.446701364313923
time_8,Lira,Lira,Lira_8,dpp4_3,-2.32580343240652
time_8,Lira,Lira,Lira_8,dpp4_4,0.0529700206737147
time_8,Lira,Lira,Lira_8,dpp4_5,1.12921408880083
time_8,Lira,Lira,Lira_8,dpp4_6,0.825450647991136
time_8,Lira,Lira,Lira_8,dpp4_7,-4.08465219339576
time_8,Lira,outcome,primary.outcome_9,(Intercept),0
time_8,Lira,outcome,primary.outcome_9,sexMale,0.439458278561511
time_8,Lira,outcome,primary.outcome_9,age60-80,0.219819126702588
time_8,Lira,outcome,primary.outcome_9,age80-90,2.52835559192515
time_8,Lira,outcome,primary.outcome_9,diabetesdurationgroup1-5 years,0.474149794856462
time_8,Lira,outcome,primary.outcome_9,diabetesdurationgroup5-10 years,0.581446483312714
time_8,Lira,outcome,primary.outcome_9,diabetesdurationgroup10-15 years,0.815410723250308
time_8,Lira,outcome,primary.outcome_9,diabetesdurationgroup15-20 years,0.869201655243719
time_8,Lira,outcome,primary.outcome_9,diabetesdurationgroupmore than 20 years,0.678476763942365
time_8,Lira,outcome,primary.outcome_9,ethnicNOT HISPANIC OR LATINO,-0.43115118244568
time_8,Lira,outcome,primary.outcome_9,egfr.baseline,0.000463091982396924
time_8,Lira,outcome,primary.outcome_9,bmi.baseline>30 kg/m2,-0.207403212694583
time_8,Lira,outcome,primary.outcome_9,mineralcorYes,0.133310742964491
time_8,Lira,outcome,primary.outcome_9,bbYes,0.592551968008956
time_8,Lira,outcome,primary.outcome_9,rasiYes,0.312631444361638
time_8,Lira,outcome,primary.outcome_9,loopYes,0.24859331564554
time_8,Lira,outcome,primary.outcome_9,ccbYes,-0.170383766743682
time_8,Lira,outcome,primary.outcome_9,thiazideYes,0.204673680738717
time_8,Lira,outcome,primary.outcome_9,sasidYes,1.04957948989759
time_8,Lira,outcome,primary.outcome_9,statinYes,-0.114873094894499
time_8,Lira,outcome,primary.outcome_9,hypertensionYes,0.136387723969642
time_8,Lira,outcome,primary.outcome_9,diabetic.nephropathyYes,-0.0430053644903659
time_8,Lira,outcome,primary.outcome_9,stenosisYes,0.0332811374832168
time_8,Lira,outcome,primary.outcome_9,disorders.of.rhythm.or.conductionYes,0.122263372795179
time_8,Lira,outcome,primary.outcome_9,left.ventricular.systolic.dysfunctionYes,0.320646412618821
time_8,Lira,outcome,primary.outcome_9,gallstone.diseaseYes,0.830173676606677
time_8,Lira,outcome,primary.outcome_9,pancreatitisYes,0.455271215861242
time_8,Lira,outcome,primary.outcome_9,diabetic.foot.ulcerYes,0.405351880932909
time_8,Lira,outcome,primary.outcome_9,diabetic.neuropathyYes,0.189345169309296
time_8,Lira,outcome,primary.outcome_9,transient.ischaemic.attackYes,-0.372215830715836
time_8,Lira,outcome,primary.outcome_9,hba1c_level_0,-0.290425743748755
time_8,Lira,outcome,primary.outcome_9,hba1c_level_1,0.00178869396275103
time_8,Lira,outcome,primary.outcome_9,hba1c_level_2,0.148829514878443
time_8,Lira,outcome,primary.outcome_9,hba1c_level_3,0.215156136956059
time_8,Lira,outcome,primary.outcome_9,hba1c_level_4,0.198596818151028
time_8,Lira,outcome,primary.outcome_9,hba1c_level_5,-0.18309896310969
time_8,Lira,outcome,primary.outcome_9,hba1c_level_6,0.0605734357900629
time_8,Lira,outcome,primary.outcome_9,hba1c_level_7,0.0878077637429971
time_8,Lira,outcome,primary.outcome_9,hba1c_level_8,-0.0288280183379777
time_8,Lira,outcome,primary.outcome_9,hba1c_change_0,-0.0853933045994222
time_8,Lira,outcome,primary.outcome_9,hba1c_change_1,0.190460925777961
time_8,Lira,outcome,primary.outcome_9,hba1c_change_2,-0.242645366224171
time_8,Lira,outcome,primary.outcome_9,hba1c_change_3,-0.301615688488276
time_8,Lira,outcome,primary.outcome_9,hba1c_change_4,0.00814254093199581
time_8,Lira,outcome,primary.outcome_9,hba1c_change_5,0.125186874334172
time_8,Lira,outcome,primary.outcome_9,hba1c_change_6,-0.0964886331682909
time_8,Lira,outcome,primary.outcome_9,hba1c_change_7,-0.129583961136444
time_8,Lira,outcome,primary.outcome_9,hba1c_change_8,-0.04976835089181
time_8,Lira,outcome,primary.outcome_9,heart.failure_0Acute,0
time_8,Lira,outcome,primary.outcome_9,heart.failure_0Chronic,0.653450042500284
time_8,Lira,outcome,primary.outcome_9,heart.failure_1Acute,8.59418192778051
time_8,Lira,outcome,primary.outcome_9,heart.failure_1Chronic,2.14212315946143
time_8,Lira,outcome,primary.outcome_9,heart.failure_2Acute,5.61290806499281
time_8,Lira,outcome,primary.outcome_9,heart.failure_2Chronic,-1.89971967373123
time_8,Lira,outcome,primary.outcome_9,heart.failure_3Acute,-5.57611487436554
time_8,Lira,outcome,primary.outcome_9,heart.failure_3Chronic,-1.21039662815488
time_8,Lira,outcome,primary.outcome_9,heart.failure_4Acute,-6.86208129834984
time_8,Lira,outcome,primary.outcome_9,heart.failure_4Chronic,-0.606588587059639
time_8,Lira,outcome,primary.outcome_9,heart.failure_5Acute,1.10637990892546
time_8,Lira,outcome,primary.outcome_9,heart.failure_5Chronic,0.00742875978272823
time_8,Lira,outcome,primary.outcome_9,heart.failure_6Acute,-1.62960285134088
time_8,Lira,outcome,primary.outcome_9,heart.failure_6Chronic,-2.96102833659487
time_8,Lira,outcome,primary.outcome_9,heart.failure_7Acute,2.57843128445139
time_8,Lira,outcome,primary.outcome_9,heart.failure_7Chronic,4.67152235249686
time_8,Lira,outcome,primary.outcome_9,heart.failure_8Acute,0.74825292189038
time_8,Lira,outcome,primary.outcome_9,heart.failure_8Chronic,-1.09715472593874
time_8,Lira,outcome,primary.outcome_9,Lira_01,-0.322171253491911
time_8,Lira,outcome,primary.outcome_9,Lira_11,2.43231113925396
time_8,Lira,outcome,primary.outcome_9,Lira_21,1.35702729404323
time_8,Lira,outcome,primary.outcome_9,Lira_31,-1.14308773899947
time_8,Lira,outcome,primary.outcome_9,Lira_41,2.43588831471053
time_8,Lira,outcome,primary.outcome_9,Lira_51,-0.59118864608799
time_8,Lira,outcome,primary.outcome_9,Lira_61,1.21769597128058
time_8,Lira,outcome,primary.outcome_9,Lira_71,-1.37966504101825
time_8,Lira,outcome,primary.outcome_9,Lira_81,0.157372643664019
time_8,Lira,outcome,primary.outcome_9,Placebo_11,1.29680889002895
time_8,Lira,outcome,primary.outcome_9,Placebo_21,3.55032905256729
time_8,Lira,outcome,primary.outcome_9,Placebo_31,-0.123185036929495
time_8,Lira,outcome,primary.outcome_9,Placebo_41,-0.796844737458316
time_8,Lira,outcome,primary.outcome_9,Placebo_51,0.168503032128186
time_8,Lira,outcome,primary.outcome_9,Placebo_61,0.112493331807856
time_8,Lira,outcome,primary.outcome_9,Placebo_71,0.954215331251911
time_8,Lira,outcome,primary.outcome_9,Placebo_81,-0.793164531158298
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_0,-0.100334832570536
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_1,1.1182128602681
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_2,4.12747848986185
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_3,0
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_4,-0.487634512445733
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_5,-4.8703913061237
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_6,3.68938277536948
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_7,-0.00163995772692064
time_8,Lira,outcome,primary.outcome_9,nausea.and.vomiting.symptoms_8,-2.74354467388468
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_0,0
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_1,0
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_2,0
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_3,0
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_4,-8.59092660770757
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_5,12.2905126741622
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_6,-6.16019481132921
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_7,-6.81951298829841
time_8,Lira,outcome,primary.outcome_9,atrial.fibrillation_8,1.63846540985709
time_8,Lira,outcome,primary.outcome_9,diarrhoea_0,0
time_8,Lira,outcome,primary.outcome_9,diarrhoea_1,-8.37526513713268
time_8,Lira,outcome,primary.outcome_9,diarrhoea_2,1.4232159420139
time_8,Lira,outcome,primary.outcome_9,diarrhoea_3,0.801158732717227
time_8,Lira,outcome,primary.outcome_9,diarrhoea_4,-8.35355046085202
time_8,Lira,outcome,primary.outcome_9,diarrhoea_5,2.81241648938026
time_8,Lira,outcome,primary.outcome_9,diarrhoea_6,-0.0322324461654629
time_8,Lira,outcome,primary.outcome_9,diarrhoea_7,-0.336766651536002
time_8,Lira,outcome,primary.outcome_9,diarrhoea_8,0.942814085932591
time_8,Lira,outcome,primary.outcome_9,metformin_0,1.15402734214809
time_8,Lira,outcome,primary.outcome_9,metformin_1,0.284270312305058
time_8,Lira,outcome,primary.outcome_9,metformin_2,-1.16344644959045
time_8,Lira,outcome,primary.outcome_9,metformin_3,1.43246066561833
time_8,Lira,outcome,primary.outcome_9,metformin_4,-0.706645675672703
time_8,Lira,outcome,primary.outcome_9,metformin_5,0.56630233148214
time_8,Lira,outcome,primary.outcome_9,metformin_6,0.462692408558614
time_8,Lira,outcome,primary.outcome_9,metformin_7,-1.47871979864644
time_8,Lira,outcome,primary.outcome_9,metformin_8,0.773093329544757
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_0,-7.02583249081655
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_1,-0.0776076276570179
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_2,0.95716251757031
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_3,-0.00912662316330243
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_4,-1.67409714939847
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_5,1.27651987973854
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_6,-1.00244296148702
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_7,1.72857817290082
time_8,Lira,outcome,primary.outcome_9,sulfonylurea_8,-0.614930232500497
time_8,Lira,outcome,primary.outcome_9,insulin_0,-1.2685663557145
time_8,Lira,outcome,primary.outcome_9,insulin_1,-0.12040764586212
time_8,Lira,outcome,primary.outcome_9,insulin_2,0.679466565692225
time_8,Lira,outcome,primary.outcome_9,insulin_3,0.453069133576612
time_8,Lira,outcome,primary.outcome_9,insulin_4,-0.0045828382326544
time_8,Lira,outcome,primary.outcome_9,insulin_5,-0.571796916622621
time_8,Lira,outcome,primary.outcome_9,insulin_6,-0.106586821122299
time_8,Lira,outcome,primary.outcome_9,insulin_7,-0.340676434937549
time_8,Lira,outcome,primary.outcome_9,insulin_8,0.046331524139837
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_1,0.854953149558141
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_2,-0.0834014693678758
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_3,0.806115045424467
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_4,0.948031887068847
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_5,-0.528017583125817
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_6,-1.67444678100905
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_7,2.43932347927736
time_8,Lira,outcome,primary.outcome_9,alfa_g_inhib_8,-3.40861154854208
time_8,Lira,outcome,primary.outcome_9,thiazo_0,-2.7715178468018
time_8,Lira,outcome,primary.outcome_9,thiazo_1,0.981303980064548
time_8,Lira,outcome,primary.outcome_9,thiazo_2,-1.38089335928194
time_8,Lira,outcome,primary.outcome_9,thiazo_3,-1.74109745998418
